gamma,session_num,elapse_minute_rounded,half
0.2783882783882784,12.0,6,1.0
1.0,12.0,6,1.0
1.0,12.0,7,1.0
1.0,12.0,7,1.0
0.16204690831556504,12.0,8,1.0
1.0,12.0,8,1.0
1.0,12.0,8,1.0
1.0,12.0,8,1.0
1.0,12.0,8,1.0
1.0,12.0,8,1.0
0.4342857142857143,12.0,9,1.0
0.4342857142857143,12.0,9,1.0
1.0,12.0,9,1.0
0.11428571428571428,12.0,11,1.0
0.16204690831556504,12.0,12,1.0
1.0,12.0,12,1.0
1.0,12.0,12,1.0
0.16204690831556504,12.0,13,1.0
1.0,12.0,13,1.0
1.0,12.0,13,1.0
1.0,12.0,13,1.0
1.0,12.0,13,1.0
1.0,12.0,14,1.0
1.0,12.0,14,1.0
1.0,12.0,14,1.0
1.0,12.0,14,1.0
1.0,12.0,14,1.0
1.0,12.0,14,1.0
1.0,12.0,14,1.0
1.0,12.0,15,1.0
1.0,12.0,15,1.0
0.13403880070546736,12.0,16,1.0
1.0,12.0,16,1.0
1.0,12.0,16,1.0
0.4342857142857143,12.0,17,1.0
1.0,12.0,17,1.0
1.0,12.0,17,1.0
1.0,12.0,17,1.0
0.2783882783882784,12.0,18,1.0
1.0,12.0,18,1.0
1.0,12.0,18,1.0
1.0,12.0,18,1.0
0.2783882783882784,12.0,19,1.0
1.0,12.0,19,1.0
1.0,12.0,19,1.0
1.0,12.0,19,1.0
0.4342857142857143,12.0,19,1.0
1.0,12.0,20,1.0
0.5559210526315788,13.0,0,0.0
0.2783882783882784,13.0,0,0.0
0.2773722627737226,13.0,1,0.0
1.0,13.0,1,0.0
1.0,13.0,1,0.0
1.0,13.0,1,0.0
0.4342857142857143,13.0,1,0.0
1.0,13.0,1,0.0
0.4342857142857143,13.0,2,0.0
0.2783882783882784,13.0,2,0.0
1.0,13.0,2,0.0
1.0,13.0,3,0.0
1.0,13.0,3,0.0
0.20485175202156333,13.0,3,0.0
1.0,13.0,3,0.0
0.20485175202156333,13.0,4,0.0
0.4342857142857143,13.0,4,1.0
1.0,13.0,5,1.0
0.2783882783882784,13.0,5,1.0
0.4342857142857143,13.0,5,1.0
0.2773722627737226,13.0,6,1.0
1.0,13.0,6,1.0
1.0,13.0,6,1.0
0.4342857142857143,13.0,6,1.0
1.0,13.0,7,1.0
0.4342857142857143,13.0,7,1.0
0.4342857142857143,13.0,7,1.0
0.4342857142857143,13.0,8,1.0
0.4342857142857143,13.0,8,1.0
0.4342857142857143,13.0,8,1.0
0.4342857142857143,13.0,8,1.0
0.4342857142857143,13.0,9,1.0
1.0,13.0,9,1.0
0.2783882783882784,13.0,9,1.0
0.16204690831556504,13.0,10,1.0
1.0,13.0,10,1.0
1.0,13.0,10,1.0
1.0,13.0,11,1.0
1.0,13.0,11,1.0
0.16204690831556504,13.0,12,1.0
1.0,13.0,12,1.0
0.4342857142857143,13.0,12,1.0
0.4342857142857143,13.0,12,1.0
1.0,13.0,12,1.0
1.0,13.0,13,1.0
0.4342857142857143,13.0,13,1.0
0.4342857142857143,13.0,13,1.0
1.0,13.0,13,1.0
0.2773722627737226,13.0,14,1.0
0.2783882783882784,13.0,14,1.0
1.0,13.0,14,1.0
1.0,13.0,15,1.0
0.4342857142857143,13.0,15,1.0
1.0,13.0,15,1.0
1.0,13.0,15,1.0
0.4342857142857143,13.0,16,1.0
0.13403880070546736,13.0,17,1.0
1.0,13.0,17,1.0
1.0,13.0,17,1.0
1.0,13.0,17,1.0
1.0,13.0,17,1.0
0.2783882783882784,13.0,18,1.0
1.0,13.0,18,1.0
0.2773722627737226,13.0,18,1.0
1.0,13.0,18,1.0
0.4342857142857143,13.0,19,1.0
0.4342857142857143,13.0,19,1.0
1.0,13.0,19,1.0
0.4342857142857143,13.0,19,1.0
1.0,13.0,20,1.0
0.24142857142857138,14.0,0,0.0
1.0,14.0,0,0.0
1.0,14.0,0,0.0
1.0,14.0,0,0.0
0.4342857142857143,14.0,1,0.0
1.0,14.0,1,0.0
0.2783882783882784,14.0,1,0.0
1.0,14.0,1,0.0
1.0,14.0,2,0.0
0.20485175202156333,14.0,2,0.0
0.07190160832544938,14.0,4,1.0
1.0,14.0,5,1.0
1.0,14.0,5,1.0
1.0,14.0,5,1.0
1.0,14.0,5,1.0
0.11428571428571428,14.0,6,1.0
0.16204690831556504,14.0,7,1.0
1.0,14.0,8,1.0
1.0,14.0,8,1.0
0.4342857142857143,14.0,8,1.0
1.0,14.0,8,1.0
0.4342857142857143,14.0,9,1.0
1.0,14.0,9,1.0
1.0,14.0,9,1.0
1.0,14.0,9,1.0
1.0,14.0,9,1.0
1.0,14.0,9,1.0
0.4342857142857143,14.0,10,1.0
0.4342857142857143,14.0,10,1.0
0.2783882783882784,14.0,11,1.0
1.0,14.0,11,1.0
1.0,14.0,11,1.0
0.2783882783882784,14.0,11,1.0
0.4342857142857143,14.0,12,1.0
1.0,14.0,12,1.0
1.0,14.0,12,1.0
0.4342857142857143,14.0,12,1.0
1.0,14.0,13,1.0
0.4342857142857143,14.0,13,1.0
1.0,14.0,13,1.0
1.0,14.0,13,1.0
1.0,14.0,13,1.0
1.0,14.0,13,1.0
1.0,14.0,14,1.0
1.0,14.0,14,1.0
1.0,14.0,14,1.0
0.11428571428571428,14.0,15,1.0
1.0,14.0,15,1.0
1.0,14.0,16,1.0
1.0,14.0,16,1.0
1.0,14.0,16,1.0
0.4342857142857143,14.0,16,1.0
1.0,14.0,16,1.0
1.0,14.0,16,1.0
1.0,14.0,17,1.0
1.0,14.0,17,1.0
1.0,14.0,17,1.0
1.0,14.0,17,1.0
1.0,14.0,17,1.0
1.0,14.0,17,1.0
1.0,14.0,18,1.0
1.0,14.0,18,1.0
1.0,14.0,18,1.0
0.2783882783882784,14.0,18,1.0
0.4342857142857143,14.0,19,1.0
1.0,14.0,19,1.0
1.0,14.0,19,1.0
1.0,14.0,19,1.0
1.0,14.0,19,1.0
1.0,14.0,20,1.0
0.24142857142857138,15.0,0,0.0
0.4342857142857143,15.0,0,0.0
0.16170212765957448,15.0,1,0.0
0.2773722627737226,15.0,2,0.0
1.0,15.0,2,0.0
1.0,15.0,2,0.0
1.0,15.0,2,0.0
1.0,15.0,2,0.0
0.16170212765957448,15.0,3,0.0
1.0,15.0,3,0.0
0.4342857142857143,15.0,3,0.0
1.0,15.0,4,0.0
1.0,15.0,4,1.0
0.16170212765957448,15.0,5,1.0
1.0,15.0,5,1.0
1.0,15.0,5,1.0
1.0,15.0,5,1.0
1.0,15.0,5,1.0
0.4342857142857143,15.0,6,1.0
0.20485175202156333,15.0,6,1.0
1.0,15.0,6,1.0
1.0,15.0,7,1.0
1.0,15.0,7,1.0
1.0,15.0,7,1.0
0.2783882783882784,15.0,7,1.0
0.4342857142857143,15.0,8,1.0
0.2783882783882784,15.0,8,1.0
1.0,15.0,8,1.0
1.0,15.0,8,1.0
0.2783882783882784,15.0,9,1.0
1.0,15.0,9,1.0
0.4342857142857143,15.0,9,1.0
1.0,15.0,10,1.0
0.4342857142857143,15.0,10,1.0
1.0,15.0,10,1.0
1.0,15.0,10,1.0
0.2773722627737226,15.0,11,1.0
1.0,15.0,11,1.0
0.20485175202156333,15.0,12,1.0
1.0,15.0,12,1.0
1.0,15.0,12,1.0
1.0,15.0,12,1.0
1.0,15.0,12,1.0
1.0,15.0,12,1.0
1.0,15.0,12,1.0
0.4342857142857143,15.0,13,1.0
1.0,15.0,13,1.0
1.0,15.0,13,1.0
0.16170212765957448,15.0,14,1.0
1.0,15.0,14,1.0
1.0,15.0,14,1.0
1.0,15.0,14,1.0
1.0,15.0,14,1.0
0.20485175202156333,15.0,15,1.0
1.0,15.0,15,1.0
1.0,15.0,15,1.0
1.0,15.0,16,1.0
1.0,15.0,16,1.0
1.0,15.0,16,1.0
0.2783882783882784,15.0,16,1.0
1.0,15.0,17,1.0
1.0,15.0,17,1.0
1.0,15.0,17,1.0
1.0,15.0,17,1.0
1.0,15.0,17,1.0
1.0,15.0,17,1.0
0.2783882783882784,15.0,18,1.0
0.2773722627737226,15.0,18,1.0
0.13403880070546736,15.0,19,1.0
1.0,15.0,20,1.0
0.5559210526315788,16.0,0,0.0
1.0,16.0,0,0.0
1.0,16.0,0,0.0
1.0,16.0,0,0.0
1.0,16.0,0,0.0
0.2773722627737226,16.0,1,0.0
0.20485175202156333,16.0,1,0.0
0.16204690831556504,16.0,2,0.0
0.2783882783882784,16.0,2,0.0
1.0,16.0,2,0.0
1.0,16.0,3,0.0
0.4342857142857143,16.0,3,0.0
1.0,16.0,3,0.0
1.0,16.0,3,0.0
1.0,16.0,3,0.0
0.11428571428571428,16.0,4,0.0
1.0,16.0,4,1.0
1.0,16.0,5,1.0
1.0,16.0,5,1.0
0.4342857142857143,16.0,5,1.0
0.2783882783882784,16.0,5,1.0
0.4342857142857143,16.0,6,1.0
1.0,16.0,6,1.0
1.0,16.0,6,1.0
1.0,16.0,6,1.0
1.0,16.0,6,1.0
0.4342857142857143,16.0,6,1.0
1.0,16.0,7,1.0
1.0,16.0,7,1.0
0.4342857142857143,16.0,7,1.0
0.4342857142857143,16.0,7,1.0
0.2783882783882784,16.0,8,1.0
1.0,16.0,8,1.0
0.20485175202156333,16.0,8,1.0
0.4342857142857143,16.0,9,1.0
1.0,16.0,9,1.0
0.20485175202156333,16.0,9,1.0
1.0,16.0,10,1.0
1.0,16.0,10,1.0
1.0,16.0,10,1.0
1.0,16.0,10,1.0
0.4342857142857143,16.0,10,1.0
1.0,16.0,10,1.0
0.16204690831556504,16.0,11,1.0
1.0,16.0,11,1.0
1.0,16.0,11,1.0
1.0,16.0,11,1.0
0.16204690831556504,16.0,12,1.0
0.4342857142857143,16.0,12,1.0
1.0,16.0,13,1.0
1.0,16.0,13,1.0
1.0,16.0,13,1.0
1.0,16.0,13,1.0
1.0,16.0,13,1.0
0.11428571428571428,16.0,14,1.0
0.09960681520314547,16.0,15,1.0
0.13403880070546736,16.0,16,1.0
1.0,16.0,16,1.0
1.0,16.0,17,1.0
0.2783882783882784,16.0,17,1.0
0.16204690831556504,16.0,18,1.0
0.16204690831556504,16.0,19,1.0
1.0,16.0,19,1.0
1.0,16.0,19,1.0
1.0,16.0,19,1.0
1.0,16.0,19,1.0
1.0,16.0,19,1.0
1.0,16.0,19,1.0
1.0,16.0,19,1.0
1.0,16.0,20,1.0
0.5559210526315788,17.0,0,0.0
1.0,17.0,0,0.0
1.0,17.0,0,0.0
0.4342857142857143,17.0,0,0.0
1.0,17.0,0,0.0
1.0,17.0,1,0.0
0.4342857142857143,17.0,1,0.0
0.20485175202156333,17.0,2,0.0
1.0,17.0,2,0.0
1.0,17.0,2,0.0
0.4342857142857143,17.0,2,0.0
1.0,17.0,2,0.0
1.0,17.0,2,0.0
1.0,17.0,3,0.0
0.4342857142857143,17.0,3,0.0
1.0,17.0,3,0.0
1.0,17.0,3,0.0
1.0,17.0,3,0.0
1.0,17.0,3,0.0
1.0,17.0,4,0.0
1.0,17.0,4,0.0
0.2783882783882784,17.0,4,0.0
1.0,17.0,4,1.0
0.20430107526881722,17.0,5,1.0
1.0,17.0,5,1.0
0.2783882783882784,17.0,6,1.0
0.2783882783882784,17.0,6,1.0
0.20485175202156333,17.0,7,1.0
1.0,17.0,7,1.0
1.0,17.0,7,1.0
0.4342857142857143,17.0,7,1.0
0.4342857142857143,17.0,8,1.0
0.4342857142857143,17.0,8,1.0
0.4342857142857143,17.0,8,1.0
1.0,17.0,9,1.0
1.0,17.0,9,1.0
1.0,17.0,9,1.0
0.4342857142857143,17.0,9,1.0
0.2783882783882784,17.0,10,1.0
0.4342857142857143,17.0,10,1.0
1.0,17.0,10,1.0
0.4342857142857143,17.0,10,1.0
1.0,17.0,11,1.0
0.2783882783882784,17.0,11,1.0
1.0,17.0,11,1.0
0.4342857142857143,17.0,12,1.0
0.4342857142857143,17.0,12,1.0
0.4342857142857143,17.0,12,1.0
1.0,17.0,12,1.0
1.0,17.0,13,1.0
0.2773722627737226,17.0,13,1.0
1.0,17.0,13,1.0
0.2783882783882784,17.0,14,1.0
0.4342857142857143,17.0,14,1.0
1.0,17.0,14,1.0
1.0,17.0,14,1.0
0.2783882783882784,17.0,15,1.0
0.2783882783882784,17.0,15,1.0
0.4342857142857143,17.0,16,1.0
0.4342857142857143,17.0,16,1.0
0.20485175202156333,17.0,17,1.0
1.0,17.0,17,1.0
0.4342857142857143,17.0,17,1.0
0.4342857142857143,17.0,17,1.0
1.0,17.0,18,1.0
0.2783882783882784,17.0,18,1.0
1.0,17.0,18,1.0
1.0,17.0,18,1.0
0.16204690831556504,17.0,19,1.0
0.4342857142857143,17.0,20,1.0
0.24142857142857138,18.0,0,0.0
0.2783882783882784,18.0,0,0.0
1.0,18.0,0,0.0
1.0,18.0,0,0.0
0.16170212765957448,18.0,1,0.0
1.0,18.0,1,0.0
1.0,18.0,1,0.0
1.0,18.0,1,0.0
0.4342857142857143,18.0,1,0.0
0.2783882783882784,18.0,1,0.0
0.4342857142857143,18.0,2,0.0
0.2783882783882784,18.0,2,0.0
0.4342857142857143,18.0,2,0.0
0.4342857142857143,18.0,2,0.0
1.0,18.0,2,0.0
0.4342857142857143,18.0,3,0.0
0.4342857142857143,18.0,3,0.0
0.4342857142857143,18.0,3,0.0
1.0,18.0,3,0.0
1.0,18.0,3,0.0
0.2773722627737226,18.0,3,0.0
0.2783882783882784,18.0,4,0.0
1.0,18.0,4,0.0
1.0,18.0,4,0.0
1.0,18.0,4,0.0
1.0,18.0,4,0.0
1.0,18.0,4,0.0
1.0,18.0,4,0.0
1.0,18.0,4,0.0
1.0,18.0,4,0.0
1.0,18.0,4,1.0
1.0,18.0,5,1.0
1.0,18.0,5,1.0
1.0,18.0,5,1.0
1.0,18.0,5,1.0
1.0,18.0,5,1.0
1.0,18.0,5,1.0
1.0,18.0,5,1.0
0.4342857142857143,18.0,5,1.0
1.0,18.0,5,1.0
0.4342857142857143,18.0,6,1.0
1.0,18.0,6,1.0
1.0,18.0,6,1.0
1.0,18.0,6,1.0
0.4342857142857143,18.0,6,1.0
0.4342857142857143,18.0,6,1.0
1.0,18.0,6,1.0
1.0,18.0,6,1.0
1.0,18.0,6,1.0
0.007594167679222357,18.0,17,1.0
0.013157894736842105,18.0,17,1.0
1.0,18.0,17,1.0
0.4342857142857143,18.0,18,1.0
1.0,18.0,18,1.0
1.0,18.0,18,1.0
1.0,18.0,18,1.0
0.4342857142857143,18.0,18,1.0
1.0,18.0,18,1.0
1.0,18.0,18,1.0
1.0,18.0,18,1.0
0.4342857142857143,18.0,18,1.0
1.0,18.0,19,1.0
1.0,18.0,19,1.0
1.0,18.0,19,1.0
1.0,18.0,19,1.0
0.4342857142857143,18.0,19,1.0
0.2773722627737226,18.0,19,1.0
1.0,18.0,19,1.0
1.0,18.0,19,1.0
1.0,18.0,20,1.0
0.09008528784648186,19.0,0,0.0
1.0,19.0,0,0.0
1.0,19.0,0,0.0
1.0,19.0,0,0.0
1.0,19.0,0,0.0
1.0,19.0,1,0.0
0.4342857142857143,19.0,1,0.0
1.0,19.0,1,0.0
0.4342857142857143,19.0,1,0.0
1.0,19.0,1,0.0
0.11428571428571428,19.0,2,0.0
1.0,19.0,2,0.0
1.0,19.0,2,0.0
1.0,19.0,2,0.0
1.0,19.0,2,0.0
0.4342857142857143,19.0,3,0.0
0.20485175202156333,19.0,3,0.0
1.0,19.0,3,0.0
1.0,19.0,3,0.0
1.0,19.0,3,0.0
0.4342857142857143,19.0,4,0.0
0.4342857142857143,19.0,4,0.0
0.2783882783882784,19.0,4,1.0
0.2783882783882784,19.0,5,1.0
0.4342857142857143,19.0,5,1.0
1.0,19.0,5,1.0
1.0,19.0,5,1.0
0.4342857142857143,19.0,5,1.0
0.2783882783882784,19.0,6,1.0
1.0,19.0,6,1.0
0.4342857142857143,19.0,6,1.0
0.2783882783882784,19.0,6,1.0
0.02895238095238095,19.0,9,1.0
0.2783882783882784,19.0,10,1.0
0.4342857142857143,19.0,10,1.0
1.0,19.0,10,1.0
0.07190160832544938,19.0,11,1.0
1.0,19.0,12,1.0
1.0,19.0,12,1.0
0.20485175202156333,19.0,12,1.0
0.4342857142857143,19.0,12,1.0
1.0,19.0,12,1.0
1.0,19.0,13,1.0
1.0,19.0,13,1.0
1.0,19.0,13,1.0
0.4342857142857143,19.0,13,1.0
0.2783882783882784,19.0,13,1.0
1.0,19.0,13,1.0
0.4342857142857143,19.0,14,1.0
0.20485175202156333,19.0,14,1.0
1.0,19.0,14,1.0
1.0,19.0,14,1.0
1.0,19.0,14,1.0
1.0,19.0,14,1.0
0.20485175202156333,19.0,15,1.0
0.2783882783882784,19.0,15,1.0
0.2783882783882784,19.0,16,1.0
0.13403880070546736,19.0,16,1.0
0.2783882783882784,19.0,17,1.0
1.0,19.0,17,1.0
1.0,19.0,17,1.0
0.16204690831556504,19.0,17,1.0
0.4342857142857143,19.0,18,1.0
1.0,19.0,18,1.0
1.0,19.0,18,1.0
0.4342857142857143,19.0,18,1.0
0.2783882783882784,19.0,18,1.0
1.0,19.0,19,1.0
0.20485175202156333,19.0,19,1.0
0.20485175202156333,19.0,20,1.0
0.5559210526315788,20.0,0,0.0
1.0,20.0,0,0.0
1.0,20.0,0,0.0
0.2783882783882784,20.0,0,0.0
0.4342857142857143,20.0,0,0.0
1.0,20.0,0,0.0
1.0,20.0,0,0.0
1.0,20.0,1,0.0
0.2783882783882784,20.0,1,0.0
1.0,20.0,1,0.0
1.0,20.0,1,0.0
1.0,20.0,1,0.0
1.0,20.0,1,0.0
1.0,20.0,1,0.0
0.4342857142857143,20.0,1,0.0
1.0,20.0,2,0.0
0.4342857142857143,20.0,2,0.0
1.0,20.0,2,0.0
0.20485175202156333,20.0,2,0.0
1.0,20.0,2,1.0
0.012971496842464585,20.0,9,1.0
0.4342857142857143,20.0,9,1.0
0.4342857142857143,20.0,9,1.0
0.16204690831556504,20.0,10,1.0
1.0,20.0,10,1.0
1.0,20.0,10,1.0
0.4342857142857143,20.0,10,1.0
1.0,20.0,10,1.0
1.0,20.0,11,1.0
0.4342857142857143,20.0,11,1.0
0.2783882783882784,20.0,11,1.0
1.0,20.0,11,1.0
0.20485175202156333,20.0,12,1.0
0.2783882783882784,20.0,12,1.0
0.2783882783882784,20.0,12,1.0
0.16170212765957448,20.0,13,1.0
0.20485175202156333,20.0,13,1.0
0.4342857142857143,20.0,13,1.0
0.4342857142857143,20.0,14,1.0
1.0,20.0,14,1.0
0.4342857142857143,20.0,14,1.0
0.16204690831556504,20.0,14,1.0
1.0,20.0,14,1.0
0.08826945412311266,20.0,15,1.0
1.0,20.0,16,1.0
1.0,20.0,16,1.0
1.0,20.0,16,1.0
1.0,20.0,16,1.0
1.0,20.0,16,1.0
0.4342857142857143,20.0,16,1.0
1.0,20.0,16,1.0
1.0,20.0,16,1.0
0.4342857142857143,20.0,16,1.0
0.4342857142857143,20.0,17,1.0
0.4342857142857143,20.0,17,1.0
1.0,20.0,17,1.0
1.0,20.0,17,1.0
1.0,20.0,17,1.0
0.4342857142857143,20.0,17,1.0
0.2783882783882784,20.0,18,1.0
0.4342857142857143,20.0,18,1.0
0.4342857142857143,20.0,18,1.0
1.0,20.0,18,1.0
1.0,20.0,18,1.0
0.4342857142857143,20.0,18,1.0
1.0,20.0,18,1.0
0.4342857142857143,20.0,19,1.0
0.20485175202156333,20.0,19,1.0
1.0,20.0,19,1.0
0.2783882783882784,20.0,20,1.0
0.5559210526315788,21.0,0,0.0
0.4342857142857143,21.0,0,0.0
0.4342857142857143,21.0,0,0.0
1.0,21.0,0,0.0
1.0,21.0,0,0.0
1.0,21.0,0,0.0
0.11428571428571428,21.0,1,0.0
1.0,21.0,1,0.0
1.0,21.0,1,0.0
1.0,21.0,1,0.0
1.0,21.0,1,0.0
1.0,21.0,2,0.0
1.0,21.0,2,0.0
0.4342857142857143,21.0,2,0.0
1.0,21.0,2,0.0
0.4342857142857143,21.0,2,0.0
0.13403880070546736,21.0,3,0.0
1.0,21.0,3,0.0
1.0,21.0,3,0.0
1.0,21.0,3,0.0
1.0,21.0,3,0.0
1.0,21.0,3,0.0
1.0,21.0,3,0.0
1.0,21.0,4,0.0
0.4342857142857143,21.0,4,0.0
1.0,21.0,4,0.0
1.0,21.0,4,0.0
1.0,21.0,4,0.0
1.0,21.0,4,1.0
0.16204690831556504,21.0,5,1.0
0.4342857142857143,21.0,5,1.0
0.4342857142857143,21.0,5,1.0
1.0,21.0,5,1.0
1.0,21.0,5,1.0
1.0,21.0,5,1.0
0.13403880070546736,21.0,6,1.0
1.0,21.0,6,1.0
0.11428571428571428,21.0,7,1.0
0.4342857142857143,21.0,7,1.0
0.09960681520314547,21.0,8,1.0
1.0,21.0,8,1.0
1.0,21.0,8,1.0
0.16204690831556504,21.0,9,1.0
0.20485175202156333,21.0,9,1.0
1.0,21.0,9,1.0
1.0,21.0,10,1.0
0.4342857142857143,21.0,10,1.0
1.0,21.0,10,1.0
1.0,21.0,10,1.0
1.0,21.0,10,1.0
0.4342857142857143,21.0,10,1.0
0.4342857142857143,21.0,10,1.0
1.0,21.0,11,1.0
0.20485175202156333,21.0,11,1.0
0.05241379310344828,21.0,13,1.0
1.0,21.0,13,1.0
1.0,21.0,13,1.0
0.4342857142857143,21.0,13,1.0
1.0,21.0,13,1.0
1.0,21.0,13,1.0
1.0,21.0,13,1.0
0.11428571428571428,21.0,14,1.0
1.0,21.0,14,1.0
1.0,21.0,14,1.0
0.13380281690140844,21.0,15,1.0
0.4342857142857143,21.0,15,1.0
1.0,21.0,15,1.0
0.11428571428571428,21.0,16,1.0
0.037309769268532154,21.0,19,1.0
0.11428571428571428,21.0,20,1.0
0.24142857142857138,22.0,0,0.0
1.0,22.0,0,0.0
1.0,22.0,0,0.0
0.20485175202156333,22.0,1,0.0
1.0,22.0,1,0.0
0.4342857142857143,22.0,1,0.0
0.2783882783882784,22.0,1,0.0
1.0,22.0,1,0.0
0.2783882783882784,22.0,2,0.0
1.0,22.0,2,0.0
0.4342857142857143,22.0,2,0.0
0.4342857142857143,22.0,3,0.0
0.4342857142857143,22.0,3,0.0
0.09947643979057591,22.0,4,0.0
1.0,22.0,4,0.0
1.0,22.0,4,0.0
1.0,22.0,4,0.0
1.0,22.0,4,1.0
1.0,22.0,5,1.0
0.2783882783882784,22.0,5,1.0
0.4342857142857143,22.0,5,1.0
1.0,22.0,5,1.0
1.0,22.0,5,1.0
1.0,22.0,6,1.0
1.0,22.0,6,1.0
0.4342857142857143,22.0,6,1.0
1.0,22.0,6,1.0
0.4342857142857143,22.0,6,1.0
1.0,22.0,6,1.0
0.20485175202156333,22.0,7,1.0
1.0,22.0,7,1.0
0.4342857142857143,22.0,7,1.0
1.0,22.0,8,1.0
0.16204690831556504,22.0,8,1.0
0.4342857142857143,22.0,9,1.0
0.4342857142857143,22.0,9,1.0
0.16204690831556504,22.0,10,1.0
0.13403880070546736,22.0,10,1.0
0.4342857142857143,22.0,11,1.0
0.4342857142857143,22.0,11,1.0
0.16204690831556504,22.0,12,1.0
1.0,22.0,12,1.0
1.0,22.0,12,1.0
1.0,22.0,12,1.0
0.4342857142857143,22.0,12,1.0
0.16204690831556504,22.0,13,1.0
0.4342857142857143,22.0,13,1.0
0.2783882783882784,22.0,14,1.0
0.4342857142857143,22.0,14,1.0
0.2783882783882784,22.0,14,1.0
0.20485175202156333,22.0,15,1.0
1.0,22.0,15,1.0
1.0,22.0,15,1.0
0.4342857142857143,22.0,15,1.0
1.0,22.0,16,1.0
0.4342857142857143,22.0,16,1.0
0.2783882783882784,22.0,16,1.0
1.0,22.0,16,1.0
0.2783882783882784,22.0,17,1.0
1.0,22.0,17,1.0
1.0,22.0,17,1.0
1.0,22.0,17,1.0
0.2783882783882784,22.0,17,1.0
0.2773722627737226,22.0,18,1.0
0.20485175202156333,22.0,18,1.0
1.0,22.0,19,1.0
1.0,22.0,19,1.0
1.0,22.0,19,1.0
0.20485175202156333,22.0,19,1.0
1.0,22.0,20,1.0
0.24142857142857138,23.0,0,0.0
1.0,23.0,0,0.0
1.0,23.0,0,0.0
0.4342857142857143,23.0,0,0.0
0.16204690831556504,23.0,1,0.0
0.4342857142857143,23.0,2,0.0
1.0,23.0,2,0.0
0.4342857142857143,23.0,2,0.0
1.0,23.0,2,0.0
1.0,23.0,2,0.0
0.2773722627737226,23.0,3,0.0
1.0,23.0,3,0.0
1.0,23.0,3,0.0
1.0,23.0,3,0.0
0.4342857142857143,23.0,4,0.0
1.0,23.0,4,0.0
0.2783882783882784,23.0,4,1.0
0.2783882783882784,23.0,5,1.0
0.4342857142857143,23.0,5,1.0
1.0,23.0,5,1.0
0.4342857142857143,23.0,6,1.0
1.0,23.0,6,1.0
0.4342857142857143,23.0,6,1.0
1.0,23.0,6,1.0
0.20485175202156333,23.0,7,1.0
1.0,23.0,7,1.0
0.2783882783882784,23.0,7,1.0
0.2783882783882784,23.0,8,1.0
1.0,23.0,8,1.0
1.0,23.0,8,1.0
1.0,23.0,8,1.0
0.4342857142857143,23.0,9,1.0
0.4342857142857143,23.0,9,1.0
0.09947643979057591,23.0,10,1.0
0.4342857142857143,23.0,11,1.0
0.4342857142857143,23.0,11,1.0
0.4342857142857143,23.0,11,1.0
1.0,23.0,12,1.0
1.0,23.0,12,1.0
1.0,23.0,12,1.0
1.0,23.0,12,1.0
1.0,23.0,12,1.0
1.0,23.0,12,1.0
0.4342857142857143,23.0,13,1.0
0.13403880070546736,23.0,14,1.0
1.0,23.0,14,1.0
0.4342857142857143,23.0,14,1.0
0.4342857142857143,23.0,14,1.0
1.0,23.0,15,1.0
0.16204690831556504,23.0,15,1.0
0.4342857142857143,23.0,16,1.0
0.4342857142857143,23.0,16,1.0
1.0,23.0,16,1.0
1.0,23.0,16,1.0
0.4342857142857143,23.0,17,1.0
1.0,23.0,17,1.0
1.0,23.0,17,1.0
1.0,23.0,17,1.0
1.0,23.0,17,1.0
1.0,23.0,17,1.0
1.0,23.0,18,1.0
0.4342857142857143,23.0,18,1.0
0.2783882783882784,23.0,18,1.0
1.0,23.0,18,1.0
1.0,23.0,19,1.0
1.0,23.0,19,1.0
0.4342857142857143,23.0,19,1.0
1.0,23.0,19,1.0
1.0,23.0,19,1.0
1.0,23.0,20,1.0
0.5559210526315788,24.0,0,0.0
1.0,24.0,0,0.0
1.0,24.0,0,0.0
1.0,24.0,0,0.0
0.4342857142857143,24.0,0,0.0
0.4342857142857143,24.0,1,0.0
1.0,24.0,1,0.0
1.0,24.0,1,0.0
0.4342857142857143,24.0,1,0.0
0.4342857142857143,24.0,2,0.0
1.0,24.0,2,0.0
0.4342857142857143,24.0,2,0.0
0.2783882783882784,24.0,2,0.0
1.0,24.0,3,0.0
1.0,24.0,3,0.0
0.4342857142857143,24.0,3,0.0
0.2783882783882784,24.0,3,0.0
0.4342857142857143,24.0,4,0.0
1.0,24.0,4,0.0
0.4342857142857143,24.0,4,1.0
0.16204690831556504,24.0,5,1.0
0.4342857142857143,24.0,5,1.0
1.0,24.0,5,1.0
1.0,24.0,6,1.0
0.4342857142857143,24.0,6,1.0
0.4342857142857143,24.0,6,1.0
0.4342857142857143,24.0,7,1.0
1.0,24.0,7,1.0
0.4342857142857143,24.0,7,1.0
0.4342857142857143,24.0,7,1.0
0.4342857142857143,24.0,8,1.0
1.0,24.0,8,1.0
1.0,24.0,8,1.0
1.0,24.0,8,1.0
0.4342857142857143,24.0,8,1.0
1.0,24.0,8,1.0
1.0,24.0,9,1.0
0.2783882783882784,24.0,9,1.0
1.0,24.0,9,1.0
0.4342857142857143,24.0,9,1.0
0.11428571428571428,24.0,11,1.0
0.4342857142857143,24.0,11,1.0
1.0,24.0,11,1.0
0.4342857142857143,24.0,11,1.0
0.2783882783882784,24.0,12,1.0
